url,rental_type,guests,bedrooms,beds,baths,latitude,longitude,host_name,superhost,years_hosting
https://www.airbnb.com/rooms/42112006,Entire townhouse,4,2,2,3,32.0773,-81.0889,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42112021,Entire townhouse,4,2,2,2,32.0788,-81.0859,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42458594,Entire home,6,3,4,1,32.03479,-81.12925,Maria 6 years hosting,,6
https://www.airbnb.com/rooms/42505423,Entire bungalow,2,1,1,1,32.01681,-80.96418,Emerson Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/42517531,Entire home,10,3,7,2,32.0386,-81.15222,Christian Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/42590318,Entire condo,4,1,2,1,32.08045,-81.09527,Paula Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/42621247,Entire home,10,4,5,2,32.05395,-81.01636,Nancy Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/42708351,Entire home,2,1,1,1,32.072,-81.0873,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42708452,Entire home,2,1,1,1,32.072,-81.0873,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42733232,Entire home,8,4,5,2,32.03637,-81.05255,Michael And Anna Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/42753591,Entire townhouse,6,4,4,3,32.2147,-81.1941,Lisa 3 years hosting,,3
https://www.airbnb.com/rooms/42812611,Entire home,4,2,2,2,32.07299,-81.08827,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/42813983,Entire cottage,4,2,2,1,31.9414,-81.1228,Evolve Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/43204135,Entire home,6,3,4,1,32.0128,-80.9805,Glen 6 years hosting,,6
https://www.airbnb.com/rooms/43264961,Entire home,10,4,5,2,32.05468,-81.10588,Angelina 13 years hosting,,13
https://www.airbnb.com/rooms/43379531,Entire rental unit,4,2,3,2,32.079,-81.0933,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/43399498,Entire rental unit,4,1,2,1,32.05893,-81.10268,Daniel Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/43421065,Entire condo,4,1,4,1,32.0237,-80.85899,Vacasa Georgia 8 years hosting,,8
https://www.airbnb.com/rooms/43449553,Entire condo,6,2,3,2,32.02311,-80.86047,Tybee Vacation Rentals 9 years hosting,,9
https://www.airbnb.com/rooms/43527397,Campsite,2,,,0,32.03863,-81.32328,Annette 10 years hosting,,10
https://www.airbnb.com/rooms/43681370,Entire condo,6,2,3,2,32.05992,-81.09937,Sylvia And Chris Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/43721871,Entire bungalow,8,3,3,2,32.03981,-81.00005,Jonathan And Cecil Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/4375519,Entire rental unit,4,2,2,2,32.0777,-81.0853,Brooke Superhost · 12 years hosting,Superhost,12
https://www.airbnb.com/rooms/43814647,Entire home,6,2,3,2,32.0539,-81.0952,An Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/43830453,Entire townhouse,12,6,,5,32.07275,-81.09029,Jenny Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/4399980,Entire townhouse,8,4,4,3,32.0718,-81.0918,Powell Superhost · 12 years hosting,Superhost,12
https://www.airbnb.com/rooms/44004658,Entire home,8,4,6,2,31.72064,-81.25564,Hope 6 years hosting,,6
https://www.airbnb.com/rooms/44196068,Entire home,7,3,4,2,32.05845,-81.26508,Trinh Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/44374265,Entire condo,4,2,2,2,32.0792,-81.0942,Ron Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/44450808,Entire home,8,3,5,2,32.04019,-81.00632,Jay & Tia Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/44534257,Entire home,6,3,4,1,32.11374,-81.25422,Christie 4 years hosting,,4
https://www.airbnb.com/rooms/44550866,Entire condo,5,3,3,0,32.07866,-81.09424,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/44596032,Entire townhouse,7,3,4,2,32.05416,-81.1044,Angelina Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/44790258,Entire townhouse,6,3,3,2,32.07433,-81.08748,Kelly Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/44791148,Entire townhouse,4,2,2,2,32.0806,-81.0885,Sarah Ashley Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/45052900,Entire condo,4,2,2,2,32.0812,-81.0932,Sarah Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45097393,Entire townhouse,6,2,2,2,32.0738,-81.0873,Kelly Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/45099291,Entire condo,4,1,2,1,32.0798,-81.08889,Gregory Earl Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45159393,Entire condo,6,2,3,2,32.07947,-81.08862,Gregory Earl Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45216179,Entire home,6,3,3,2,32.05338,-81.09733,Angelique Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45225076,Entire home,2,1,1,1,32.05138,-81.09718,Angelique Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45238392,Entire guest suite,3,1,2,1,31.99107,-81.09926,Lillis Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45257924,Entire townhouse,6,3,3,3,32.0733,-81.087,Christie Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/45258698,Entire guesthouse,4,1,2,1,32.0734,-81.0869,Christie Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/45342940,Entire townhouse,8,4,5,4,32.07393,-81.08763,Christie Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/45398819,Entire home,8,3,3,2,31.99034,-81.076,Sylvia Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/45435531,Entire cottage,6,3,5,1,32.04471,-81.00418,Kamann Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/45450454,Entire townhouse,4,2,2,1,32.0738,-81.0877,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/45467804,Entire rental unit,6,2,3,1,32.0798,-81.08873,Gregory Earl Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45486310,Entire home,7,3,4,2,32.01539,-80.97622,Christina Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45505634,Entire home,6,3,4,1,32.06872,-81.11508,LaTecha 5 years hosting,,5
https://www.airbnb.com/rooms/45634794,Entire townhouse,7,3,4,2,32.05492,-81.10448,Angelina Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45718974,Entire rental unit,6,2,3,2,32.06917,-81.05389,Devin 6 years hosting,,6
https://www.airbnb.com/rooms/45896777,Entire home,6,3,4,2,32.04028,-81.00633,Sheila Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45954785,Entire home,8,5,6,2,31.938,-81.31609,Debra Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/45990540,Entire home,6,3,3,3,32.07369,-81.09026,Jenny Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/45994163,Entire condo,4,1,2,1,32.0802,-81.0956,Alyssa Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/46241171,Entire condo,10,4,5,3,32.0798,-81.0927,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/46290792,Entire home,6,3,3,2,31.98957,-81.09173,Sonya 6 months hosting,,
https://www.airbnb.com/rooms/46412578,Entire rental unit,4,1,1,1,32.0795,-81.09395,Maxx 6 years hosting,,6
https://www.airbnb.com/rooms/46414413,Entire guest suite,2,1,1,1,32.02024,-80.98146,Gayle Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/46430538,Entire condo,2,1,1,1,32.0231,-80.85934,Melba Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/46449721,Entire condo,2,1,1,1,32.02261,-80.85986,Melba Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/46450185,Entire condo,2,1,1,1,32.02091,-80.85973,Melba Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/46484927,Entire home,7,3,3,2,32.06063,-81.26376,Trinh Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/46727566,Entire home,10,6,9,2,31.98531,-81.12816,Monica 8 years hosting,,8
https://www.airbnb.com/rooms/46779687,Entire condo,4,1,2,1,32.0806,-81.0928,Dalton Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/46780093,Entire condo,4,1,2,1,32.0806,-81.0928,Dalton Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/46780193,Entire condo,6,2,2,2,32.0806,-81.0928,Dalton Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/46780391,Entire condo,6,2,2,2,32.0806,-81.0928,Dalton Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/47053688,Entire guesthouse,4,1,1,1,32.02435,-81.09383,Mark Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/47085678,Entire condo,4,2,2,1,32.07941,-81.09593,Daniel Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/47091621,Entire rental unit,4,2,3,1,32.0798,-81.0942,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/47121456,Entire home,8,3,4,2,32.11882,-81.262,Katherine Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/47198432,Entire home,10,3,4,2,32.01978,-80.86055,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/47287941,Entire townhouse,6,2,3,2,32.18506,-81.22392,Michael 6 years hosting,,6
https://www.airbnb.com/rooms/47314445,Entire home,11,4,6,2,32.08548,-81.26125,Harold Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/47329439,Entire condo,4,1,2,1,32.0799,-81.0942,Jack Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/47495288,Entire condo,4,1,1,1,32.0793,-81.0941,Amanda Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/47824566,Entire home,10,4,5,4,32.0288,-80.9661,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/47951533,Entire guest suite,2,1,1,1,31.99865,-80.97057,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/47951598,Entire guest suite,2,1,1,1,32.01533,-80.95042,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/47955374,Entire guest suite,2,1,1,1,32.01544,-80.95054,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/47963862,Entire guest suite,2,1,1,1,32.01529,-80.9527,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/48006524,Entire home,6,3,5,2,32.0344,-81.0547,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/48108275,Entire condo,8,3,4,2,32.0793,-81.0948,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/48124607,Entire home,8,3,4,2,32.08606,-81.24516,Arnoldo Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/48209910,Entire home,10,4,6,3,32.0582,-81.0181,Evolve Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/4822349,Entire rental unit,2,1,1,1,32.0776,-81.0855,Brooke Superhost · 12 years hosting,Superhost,12
https://www.airbnb.com/rooms/48225981,Entire guest suite,2,1,1,1,32.01422,-80.9524,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/48318851,Campsite,4,1,3,1,32.0309,-80.9708,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/48400317,Entire home,4,1,2,1,32.07823,-81.08713,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/48483380,Entire rental unit,4,2,2,1,32.0777,-81.0889,Jon Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/48486641,Entire home,10,4,5,3,32.03837,-81.32546,Annette 10 years hosting,,10
https://www.airbnb.com/rooms/48584146,Entire guesthouse,3,1,1,1,32.05828,-81.0969,Michael Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/48601245,Entire home,8,4,5,3,32.2297,-81.199,Tiffany Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/48675691,Entire condo,5,2,3,2,32.06021,-81.09972,Kevin Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/48803669,Entire townhouse,7,3,4,2,32.05435,-81.105,Angelina Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/48867102,Entire home,10,3,5,2,31.80976,-81.382,Cassie Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/48896295,Entire rental unit,4,2,3,1,32.0794,-81.0932,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/49012113,Entire home,9,4,5,2,32.0795,-81.0882,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/49132085,Campsite,4,1,2,1,32.0288,-80.965,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/49369209,Entire home,6,3,3,2,32.0328,-81.0518,Abbie Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/4954188,Entire home,4,2,3,2,32.07218,-81.08727,Richards Superhost · 12 years hosting,Superhost,12
https://www.airbnb.com/rooms/49789075,Entire home,6,3,4,2,32.06497,-81.12797,Victoria 5 years hosting,,5
https://www.airbnb.com/rooms/49797801,Entire guesthouse,3,1,1,1,32.04186,-81.10508,Huy Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/49918162,Entire home,6,2,3,1,31.82336,-81.37283,Lisa 5 years hosting,,5
https://www.airbnb.com/rooms/49924659,Entire condo,4,1,4,1,32.02137,-80.85891,Lakhan 5 years hosting,,5
https://www.airbnb.com/rooms/50024796,Entire townhouse,4,2,2,2,32.0736,-81.0886,Steve Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/50086109,Entire condo,6,2,2,3,32.08198,-81.09432,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/50151616,Entire home,6,3,4,2,32.10837,-81.14848,Joseph 7 years hosting,,7
https://www.airbnb.com/rooms/50155225,Entire home,8,3,4,2,32.03304,-81.18337,Kimberly Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50168991,Entire home,8,3,6,2,32.03862,-81.00044,Christine Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/50191155,Entire rental unit,2,1,1,1,32.06133,-81.09282,Charles Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50208021,Entire bungalow,6,2,3,1,32.03068,-81.05427,Amanda Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50247205,Entire bungalow,8,3,3,2,32.03945,-81.00999,Jonathan And Cecil Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/50247262,Entire home,8,3,5,2,32.03768,-80.99786,Jonathan And Cecil Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/50312910,Entire home,11,3,6,2,31.98214,-81.22954,Carlos Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50363769,Entire home,6,3,3,2,31.98997,-81.2041,Matthew Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/50526047,Entire condo,4,2,2,2,32.0812,-81.0932,Amber Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/50619088,Entire home,10,3,6,2,31.99364,-81.14356,Hristina Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/50625394,Entire townhouse,2,1,1,1,32.0717,-81.0874,Janet Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/50716498,Entire condo,6,2,3,1,32.079,-81.0933,Andrew Mitchell Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50732290,Entire condo,2,1,1,1,32.02343367024293,-80.85966146014118,Cortney Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/50770843,Campsite,2,,1,0,32.03713,-81.32566,Annette 10 years hosting,,10
https://www.airbnb.com/rooms/50909251,Entire loft,5,2,2,2,32.0803,-81.0959,Kaelin Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/50917062,Entire guest suite,2,1,1,1,31.99712,-80.97271,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50942595,Entire guest suite,2,1,1,1,31.99675,-80.97215,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50942774,Entire guest suite,2,1,1,1,31.99817,-80.97236,Ginger And Ryan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/50979138,Entire home,16,8,11,6,32.0285,-80.9712,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/50998560,Entire guesthouse,2,1,1,1,31.99466,-80.97661,Mary 5 years hosting,,5
https://www.airbnb.com/rooms/51208895,Entire rental unit,10,3,6,2,32.0785,-81.0963,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/51208898,Entire home,16,10,19,7,32.0785,-81.0963,Heirloom Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/51288429,Entire home,8,3,5,2,32.0459,-81.0145,Liang Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/51304712,Entire guesthouse,2,1,1,1,32.03604,-81.05179,Nick Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/51322633,Entire condo,8,2,4,2,32.081,-81.0919,Mike And Sarah Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/51422551,Entire condo,4,1,2,1,32.081,-81.0919,Mike And Sarah Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/51424422,Entire condo,4,1,2,1,32.081,-81.0919,Mike And Sarah Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/51449255,Entire home,12,4,6,5,32.07819,-81.08737,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/51490258,Entire cottage,6,2,2,1,32.00265,-80.99813,Jenny Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/51598192,Entire townhouse,6,3,3,3,32.0768,-81.0766,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/51620291,Entire home,6,3,3,2,32.1207,-81.24256,Sofia Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/51664681,Entire condo,12,2,5,2,32.08164,-81.09609,Andrew 12 years hosting,,12
https://www.airbnb.com/rooms/51781412,Entire rental unit,4,1,2,1,32.07886348402925,-81.0905897605724,Hadas 1 year hosting,,
https://www.airbnb.com/rooms/51844229,Entire condo,4,1,2,1,32.0237,-80.85922,Tybee Vacation Rentals 9 years hosting,,9
https://www.airbnb.com/rooms/51844372,Entire condo,4,1,2,1,32.02249,-80.8594,Tybee Vacation Rentals 9 years hosting,,9
https://www.airbnb.com/rooms/51849799,Entire home,9,4,5,2,31.9733,-81.0842,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/52002336,Entire rental unit,4,1,2,1,32.0803,-81.0896,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52002403,Entire rental unit,4,1,2,1,32.0803,-81.0896,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52002423,Entire rental unit,4,1,2,1,32.0803,-81.0896,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52002440,Entire rental unit,4,1,2,1,32.0803,-81.0896,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52029955,Entire home,4,2,2,2,32.05814,-81.09262,Coleby 7 years hosting,,7
https://www.airbnb.com/rooms/52033104,Entire townhouse,8,2,5,2,32.07212,-81.08815,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52060666,Entire home,6,3,4,2,32.03668,-81.06179,Nisha 5 years hosting,,5
https://www.airbnb.com/rooms/52108838,Entire guesthouse,4,1,1,1,32.19474,-81.20347,Clevan 4 years hosting,,4
https://www.airbnb.com/rooms/52201812,Entire home,6,3,4,2,32.03973,-81.00792,Julia Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/52258520,Entire condo,4,1,3,1,32.02356,-80.8591,Roshan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/52364390,Entire home,10,4,5,2,32.04445,-81.05223,Anna 5 years hosting,,5
https://www.airbnb.com/rooms/52443515,Entire rental unit,4,1,2,1,32.0719,-81.0894,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52526713,Entire condo,6,3,3,2,32.0606,-81.0966,Amanda Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/52611690,Entire townhouse,6,3,4,2,32.03571,-81.0506,Shaunda 5 years hosting,,5
https://www.airbnb.com/rooms/52618796,Entire home,8,3,4,2,32.01875,-80.8625,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52634400,Entire cottage,8,3,4,1,32.02701,-81.05219,Molly Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/52634428,Entire home,12,5,6,3,32.01984,-80.86018,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52648572,Entire condo,4,2,2,1,32.0796,-81.0953,Jack Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/52652241,Entire rental unit,6,3,3,2,32.06196,-81.09465,Charles Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/52653119,Entire home,4,2,2,1,32.07842,-81.08468,Gina Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/52697193,Entire home,6,3,4,1,32.05197,-81.0929,Eric Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/52826129,Entire condo,4,2,2,2,32.08,-81.0886,Sarah Ashley Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/52875463,Entire townhouse,8,3,4,3,32.0772,-81.0775,Kristi Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/528948,Entire guesthouse,2,1,1,1,32.0583,-81.0959,Richard Superhost · 15 years hosting,Superhost,15
https://www.airbnb.com/rooms/52952422,Entire rental unit,4,2,2,1,32.0795,-81.0932,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/53021108,Entire home,4,2,2,1,32.05795,-81.09382,Cristina 5 years hosting,,5
https://www.airbnb.com/rooms/53048656,Entire home,4,2,2,1,32.06004,-81.04591,Rosemary 5 years hosting,,5
https://www.airbnb.com/rooms/53114769,Entire condo,6,2,3,2,32.08032,-81.09257,Chris Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/53132667,Entire townhouse,4,2,2,1,32.072,-81.0913,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/53147581,Entire home,6,3,3,2,32.02456,-81.24499,Sofia Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/53239342,Entire cottage,6,3,4,2,32.02686,-81.21708,SagaCity 5 years hosting,,5
https://www.airbnb.com/rooms/53241291,Entire home,15,5,9,4,31.8244,-81.3649,Sid Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/53446983,Entire home,10,5,5,4,32.23027,-81.19847,Julienne 5 years hosting,,5
https://www.airbnb.com/rooms/53459098,Entire rental unit,4,1,2,1,32.0789,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459254,Entire rental unit,4,1,2,1,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459262,Entire villa,6,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459271,Entire rental unit,6,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459276,Entire rental unit,8,3,4,3,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459278,Entire rental unit,8,3,4,3,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459285,Entire rental unit,8,3,4,3,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459289,Entire rental unit,6,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459298,Entire villa,6,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459304,Entire villa,6,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459308,Entire villa,4,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53459314,Entire villa,6,2,3,2,32.0788,-81.0924,Black Swan 8 years hosting,,8
https://www.airbnb.com/rooms/53586509,Entire condo,2,1,1,1,32.07417,-81.09155,Kenny 8 years hosting,,8
https://www.airbnb.com/rooms/53644603,Entire townhouse,6,3,4,2,32.05966,-81.10546,Aaron Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/53864174,Entire loft,4,1,2,1,32.07897,-81.09629,Brian Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/53937029,Entire home,4,2,2,1,32.01212,-80.96655,Shawn Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/54003354,Entire townhouse,4,2,2,1,32.04949,-81.10453,Ryan And Emely Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/54008190,Entire home,8,3,4,2,32.12135,-81.16333,Hristina Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/54063814,Entire home,14,5,7,6,32.0682,-81.0975,Diana Superhost · 15 years hosting,Superhost,15
https://www.airbnb.com/rooms/54092251,Entire home,4,2,2,2,32.11906,-81.2491,Trinh Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/54248685,Entire home,8,3,6,2,31.97136,-81.15122,Molly Barnes 4 years hosting,,4
https://www.airbnb.com/rooms/54262679,Entire home,6,3,3,2,32.01236,-80.9583,Diann 4 years hosting,,4
https://www.airbnb.com/rooms/54294015,Entire rental unit,4,2,2,1,32.07215,-81.0919,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/550033020854105258,Entire home,10,4,6,2,31.99424,-81.14842,Hristina Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/5505003,Entire rental unit,4,1,1,1,32.0222,-80.8587,Adrianna Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/550772505969020234,Entire home,10,4,4,3,31.97915,-81.07989,Andy Superhost · 4 years hosting,Superhost,4
